time,latitude,longitude,t2m,tp,d2m,rh
2022-01-06 16:00:00,44.076,8.135,7.5934143,0.026825845,-4.6597595,41.540173
2022-01-06 17:00:00,44.076,8.135,6.8971252,0.0268344,-4.7486267,43.274895
2022-01-06 18:00:00,44.076,8.135,6.409088,0.026825845,-4.8370056,44.453075
2022-01-06 19:00:00,44.076,8.135,6.7687073,0.026825845,-2.5125427,51.59892
2022-01-06 20:00:00,44.076,8.135,6.5126038,0.026825845,-2.6719666,51.89832
2022-01-06 21:00:00,44.076,8.135,6.377838,0.026825845,-2.8995056,51.504814
2022-01-06 22:00:00,44.076,8.135,6.2999573,0.026825845,-3.1619568,50.78105
2022-01-06 23:00:00,44.076,8.135,6.148834,0.026825845,-3.3609314,50.55781
2022-01-07 00:00:00,44.076,8.135,6.0035706,0.026825845,-3.5921326,50.193596
2022-01-07 01:00:00,44.076,8.135,5.705963,0.0,-3.9793396,49.773903
2022-01-07 02:00:00,44.076,8.135,5.497711,0.0,-4.071869,50.14817
2022-01-07 03:00:00,44.076,8.135,5.2621155,0.0,-4.0621033,51.012356
2022-01-07 04:00:00,44.076,8.135,4.963043,0.0,-3.9566345,52.4982
2022-01-07 05:00:00,44.076,8.135,4.6769104,0.0,-3.7598572,54.35105
2022-01-07 06:00:00,44.076,8.135,4.4098206,0.0,-3.455658,56.648117
2022-01-07 07:00:00,44.076,8.135,4.115143,0.0004276632,-2.690277,61.21753
2022-01-07 08:00:00,44.076,8.135,4.2530823,0.0004276632,-2.0328064,63.649117
2022-01-07 09:00:00,44.076,8.135,5.167145,0.0004276632,-1.4585876,62.292522
2022-01-07 10:00:00,44.076,8.135,6.1705627,0.0004351138,-1.6255798,57.402534
2022-01-07 11:00:00,44.076,8.135,6.886139,0.0004351138,-1.875824,53.649014
2022-01-07 12:00:00,44.076,8.135,7.3544006,0.0004351138,-1.8995056,51.86616
2022-01-07 13:00:00,44.076,8.135,7.5848694,0.0004351138,-1.6617126,51.95796
2022-01-07 14:00:00,44.076,8.135,7.5072327,0.0004351138,-1.3118591,53.59284
2022-01-07 15:00:00,44.076,8.135,7.1112366,0.0004351138,-0.95687866,56.512676
2022-01-07 16:00:00,44.076,8.135,6.4706116,0.0004351138,-0.3609314,61.675327
2022-01-07 17:00:00,44.076,8.135,5.2774963,0.0004351138,0.81484985,72.92857
2022-01-07 18:00:00,44.076,8.135,4.126129,0.0004351138,0.8299866,79.117
2022-01-07 19:00:00,44.076,8.135,3.6473694,0.0004351138,0.49014282,79.84209
2022-01-07 20:00:00,44.076,8.135,3.3631897,0.0004351138,0.24111938,80.00368
2022-01-07 21:00:00,44.076,8.135,3.4095764,0.0004351138,0.092681885,78.88972
2022-01-07 22:00:00,44.076,8.135,3.447174,0.0004351138,0.12783813,78.88149
2022-01-07 23:00:00,44.076,8.135,3.2706604,0.0004351138,0.12075806,79.82906
2022-01-08 00:00:00,44.076,8.135,2.8663635,0.0004351138,-0.062347412,81.06126
2022-01-08 01:00:00,44.076,8.135,2.3944397,0.0,-0.48324585,81.29688
2022-01-08 02:00:00,44.076,8.135,2.6783752,0.0,-0.5035095,79.556274
2022-01-08 03:00:00,44.076,8.135,4.3175354,0.0,0.06387329,73.85938
2022-01-08 04:00:00,44.076,8.135,4.629059,0.0,0.053619385,72.21427
2022-01-08 05:00:00,44.076,8.135,4.830719,0.0,-0.18099976,70.00336
2022-01-08 06:00:00,44.076,8.135,4.8087463,0.0,-0.1434021,70.30236
2022-01-08 07:00:00,44.076,8.135,5.5003967,4.4999666e-05,0.3734436,69.557594
2022-01-08 08:00:00,44.076,8.135,5.5680237,0.0009018164,0.546051,70.10099
