time,latitude,longitude,t2m,tp,d2m,rh
2022-01-09 19:00:00,45.195,11.045,0.07608032,2.2754335,-0.6985779,94.5235
2022-01-09 20:00:00,45.195,11.045,1.2047424,2.2850316,-0.0113220215,91.59836
2022-01-09 21:00:00,45.195,11.045,1.5248108,2.3047998,0.12905884,90.43543
2022-01-09 22:00:00,45.195,11.045,1.381012,2.332852,0.08779907,91.09942
2022-01-09 23:00:00,45.195,11.045,0.9454651,2.361548,-0.15292358,92.36748
2022-01-10 00:00:00,45.195,11.045,-0.35092163,2.3743403,-1.0464783,95.05331
2022-01-10 01:00:00,45.195,11.045,-0.40512085,0.00062671845,-1.3028259,93.65422
2022-01-10 02:00:00,45.195,11.045,-0.029876709,0.00066759856,-1.2083435,91.76872
2022-01-10 03:00:00,45.195,11.045,-0.10092163,0.0006677852,-1.386322,91.04744
2022-01-10 04:00:00,45.195,11.045,-0.6272888,0.0006677852,-1.8973083,91.113396
2022-01-10 05:00:00,45.195,11.045,-1.1951599,0.0006677852,-2.460785,91.10305
2022-01-10 06:00:00,45.195,11.045,-1.6009216,0.0006677852,-2.9512634,90.50308
2022-01-10 07:00:00,45.195,11.045,-1.2415466,0.0006677852,-2.700531,89.80385
2022-01-10 08:00:00,45.195,11.045,0.23379517,0.0006677852,-1.5032654,88.10579
2022-01-10 09:00:00,45.195,11.045,2.373932,0.0006677852,0.83218384,89.552376
2022-01-10 10:00:00,45.195,11.045,5.0731506,0.0015260921,2.1080627,81.15437
2022-01-10 11:00:00,45.195,11.045,6.6698303,0.0015260921,2.511139,74.78696
2022-01-10 12:00:00,45.195,11.045,7.6749573,0.0015260921,2.4317932,69.42401
2022-01-10 13:00:00,45.195,11.045,8.348785,0.0015260921,2.2816467,65.611824
2022-01-10 14:00:00,45.195,11.045,8.407867,0.0019568114,2.4786682,66.2718
2022-01-10 15:00:00,45.195,11.045,7.3592834,0.0019568114,3.1737366,74.76556
2022-01-10 16:00:00,45.195,11.045,5.313385,0.0019568114,2.5939026,82.616844
2022-01-10 17:00:00,45.195,11.045,3.5538635,0.0019568114,1.608551,87.09901
2022-01-10 18:00:00,45.195,11.045,1.875885,0.0019569825,0.35757446,89.663864
2022-01-10 19:00:00,45.195,11.045,1.5094299,0.0019569825,-0.6853943,85.331085
2022-01-10 20:00:00,45.195,11.045,2.6756897,0.0019569825,-0.9451599,77.04853
2022-01-10 21:00:00,45.195,11.045,2.882721,0.0019569825,-1.5674744,72.54155
2022-01-10 22:00:00,45.195,11.045,2.5021057,0.0019569825,-2.3433533,70.3848
2022-01-10 23:00:00,45.195,11.045,1.9969788,0.0019569825,-3.1163025,68.8965
2022-01-11 00:00:00,45.195,11.045,1.1590881,0.0019569825,-3.728363,69.89011
2022-01-11 01:00:00,45.195,11.045,-0.7239685,0.0,-4.484955,75.676636
2022-01-11 02:00:00,45.195,11.045,-1.6311951,0.0,-4.836273,78.761154
